business_id,text,restaurant
-mpSV6pBvGZisjNYvIlLMA,"So let's start with this.  If you agree to do a service at a price, do not call me the next day saying we're not going to do it unless you agree to a much more expensive service option.  That is both dishonest and shady business.  You agreed to do the service at a stated price.  You even confirmed it with your service manager.  Remember back when people would honor their word?  I asked if they needed to wait until their tech was going to be in the neighborhood for other service calls, and they said no, they just wouldn't come out unless I agreed to one of their much more expensive ($140 vs $50) service options.  Shameful business practices."
1by4vPHb_WEv8z3Mp2DIYQ,this was a fun experience for my kids... 20$ and they ran and played their little hearts out... Very fun place... however for a can of coke it was 2$ which I thought was a little crazy but oh well.. the kids did get a free mini pumpkin...
fskIA-YRflPnwHWL7Q8bLg,"Sadly, the original location is closing, leaving the NE Phoenix restaurant the only one left."
_baq5LloRpwIxKLaRLOA1g,Foo sing's is the best chinese in North Olmsted. They have a small sit in full service eating area that is served by the family that owns it. The food is great and the service is nice. The decor is a bit boring but they are more of a take out place than anything. If you want good chinese go there.
Ia12Kdlxp1rlFKc51pR_PQ,They repaired a zipper on a piece of my luggage.It was done on time and at a fair price..
KXnFwbDdmPOQrhxvMK-crQ,"Aaron was great! He was able to fit me in at the end of his long day and turn my pool from green to clean! He was very courteous and funny, and even made friends with my pup. I will definitely call again the next time I'm in a bind."
th-1D89M0nLicba6QRS8WQ,The water just tastes better and more pure than all other water. Period. Also the delivery people are very friendly and helpful. They usually call me right before they come to find out how much water I need & they bring it to my door.
zIjXNOEPub7T-NwQWPREMA,"I have been getting monthly massages here for the past five months. A couple of the therapists are good, and some lack experience. As a stocking stuffer for my husband, I scheduled an appointment for him to meet with Roberta, a very capable therapist. When he arrived for his appointment, his name did not show on the schedule. Yet the gentleman working the front desk clearly remembered scheduling that appointment with me. He blamed it on glitchy new scheduling software. I was extremely disappointed and embarrassed, since it was a gift. But what else could we do but reschedule? An appointment was set, again with Roberta, through the same desk attendant, for this afternoon. When my husband arrived this afternoon, he was placed with a different therapist, who confessed that she did not know how to work with his specific shoulder issue. So he again rescheduled. This is getting ridiculous, and I'm considering canceling my membership over it."
5eHHAGIrDDyvFZfQn1kX4Q,"This is a gem of a restaurant. Very small and quaint.  The Chef and waiters shop for local produce for the day. So what is on the menu that night is only what is fresh and locally grown. The service is AWESOME. THE food is delicious. THE WINE list is great. The waiters were so friendly, there were only two waiters, but the place is small, so it was never an issue. All our needs were always taken care of The chef came out and talked to us and he was just superb and so friendly.  We chose the set menu with 5 dishes and it was soo worth it. The flavors are Peruvian but with a flair. First class dining and presentation. A GEM in Montreal, and a definite must if you are visiting the city!",1
Dkhg2ClBOP0efXaoL8yNNg,"So much better than national chain jewelers, Robert's is a trustworthy, local jeweler with reasonable prices and a flair for current design. They re-set a family diamond for me, not once but twice. They are pleasant and creative. I love this place."
YUFxSG6idHePsxOmnSHtpQ,"2 Stars. Should be 1, but the Waiter was pleasant. Food was luke warm at best. <dish>Potatoes</dish> tasted strange, and the \<dish>Fresh croissant</dish>\"" was clearly microwaved. We've been here a few times, and this will be it for me and my Wife.  You can get better quality food, faster service, and half the price at Ihop. First Watch blows this place out of the water.""",1
tvHjmjQIU39WQge3AsCMxQ,"I decided to get my oil changed here recently because of some issues I've had with getting it done at the dealership (the cost and the hounding to buy a new car was driving me nuts!). I made an appointment online a week or two in advance for a Saturday morning. I was a little hesitant because of things I've heard about this location, but I've also heard it is under new ownership so I thought I'd give it a try.   When I made my appointment my email \confirmation\"" said someone would contact me within an hour. I was never contacted. So I showed up at my selected time assuming that the contact I would receive back was \""we have you booked, see you then\"" or something to that effect. They open at 7:30am and I was there about 8am. There was only 1 other person ahead of me. They took down all the same information I put in when I did the online booking so I'm now thinking the online system doesn't work very smoothly.   I sat down to wait and about an hour later my oil change was done and my tires were rotated for me as well. They only found one problem with my car. My car is 8 years old, I'd be more suspicious if they didn't find a thing wrong based on how many headaches the car has given me. So they found the problem, and the tech came in and explained the problem to me very clearly and on terms I could understand. He never talked down to me and treated me with respect. I appreciate that.  So based on this review so far you may wonder why I am giving 3 stars instead of 5? Why the loss of 2 stars? When you hover over the 4 star marker it suggests that 4 stars means \""YAY! I'm a fan.\"" I wouldn't call myself a fan yet. This place is A-OK though (the 3 star description). I'm cautiously optimistic.  I would for sure come back and get serviced again. I asked about a few different services and they were up front and said if they could or could not do something. They could explain WHY they couldn't do it if they weren't able to. I appreciate that honesty. It makes me trust them a little more.  The online booking process didn't go off as smoothly as I would've liked. Also, the bathroom could use a little touch up. It's not terrible, but it does need some attention. I've only been here once, I have very little history with them. That's why they are 3 stars right now, I'm hopeful they will be more to me in the future as I build a relationship and trust with them. If things go as nice and smooth as they have this past week then I can see them earning a 4-star review from me in the future."""
xloTspizjNI4h-TQr0p-Mw,"Took my car about a month ago. It needed some serious work on both fenders. Met the owner, gave me a good price and the work was solid. Highly recommend."
D6U-6dZuNnFuVNlFibC1CA,"UPDATE:  They finally posted my refund!  At the end of the day, I think they are not bad guys, just very disorganized."
koWjyPEroRzW4QvlwsBgUw,"I love this hidden gift store on the Yonge Strip. We came by it after brunch and I love this small store full of goodies! You have things on the floor to ceiling book shelves full of unique gifts and jewelery. So many things to see! So many things you haven't seen before! I feels like an art gallery that you can touch.   The stuff in here is along the lines of Drysdale+Co, Blue Banana and other gift stores. Not as quirky and blunt as Rolo, a lot more softened with a quiet sophistication.   Its my new go-to gift store!"
dtpFxDbBTBl90NyttDqoMg,"The <dish>cheesecake</dish> was fine. <dish>Gluten free brownie</dish> wasn't bad. Kind of over priced, but I guess that's understandable for the first year of a new business. Owners were super nice, everything was clean and looked good. I will be going again to try other items and desserts.",1
8d73IxrPAruVFHn4_TSBdA,"Pretty standard Chinese bakery, with really good-priced buns. Price is around 70 cents each which is really cheap. I tried their <dish>BBQ pork pastry</dish> and it tasted pretty good for 70 cents. They also offer drinks, beef patties, and noodles. They have a good selection of baked goods.",1
XlptqPQVASvRD87oLKMb7w,"Rip off! Robin Hood mentality and bait and switch. Dismal and dirty office, horrible customer service and antiquated equipment. Was charged 4 times the amount quoted on phone. Trying to speak to a supervisor has not been successful. Avoid these scam artists at all costs. ***update***another long wait at this horrible place. This place does not know the meaning of customer service**workers obviously hate their jobs."
QZFR5RTuftoU3a4RNVzJhA,"The only mechanics in Las Vegas I trust, after several repairs, all done professionally...    after getting hustled (attempted) at two other brake shops, got an excellent quote and honesty at Auto Pro.  Other shop said, \gotta replace the rotors, too thin to turn!\"" . came here for the truth. rotors turned. saved $200."""
x7CKTMiFrfGA1yCpe8_xQQ,"This place is just an old school pizza joint...with really huge and delicious pizza! The place is bland, smells like pizza, kinda of reminds me of a skating rink when I was a kid. But the pizza really is pretty good and pretty quick service. Though I don't think anyone who works here knows how to smile. We go here for some quick good pizza and for the price it's hard to beat. If the service was a little more friendly and smiled it would definitely help them out."
XBr8yI_5DzcyhKHmMM0Clg,The worst moving company ever They'll give you a quote based on the info you are providing and charge you more than double. They keep themselves busy by wraping the stuff you already wrapped to waste the time.   I wish I could give them a rate 0 over 5. That is what they deserve.  DON'T RECOMMANDTHEM TO ANYONE AND CALL THEM NEVER EVER
U7Ic7SJLsEm7aXncMML-_w,"I just got off the phone with a customer service representative who did all he could to assist me, yet left me in the same senario as when I picked up the phone.  I am completely dissatisfied with Vision Airlines.  When I departed from RDU, I was charged $15 for my checked bag.  However, when I returned from my trip and checked my bank account, I was charged $75 when leaving FPO.  At NO time did the agent at the check in counter ever tell me that I would be charged more than the standard $15.  She was too busy talking to the other agent about the lady that was there before me, calling her names and complaining about her.  This distracted them so much that they couldn't say more to me than hand over your passports.  If I was to be charged anything other than the standard $15 rate I should have been informed.  It is completely deceptive to just charge someone's card without so much as even handing them a receipt as to what you just did.  It is a very low move to charge people fees and not even tell them why and I feel very cheated by this company.  All I was told was, sorry there are no refunds.  What a stand up company.  No wonder why there are no refunds, because you charge people deceptively so it wouldn't make sense then to have refunds.  Great customer service.  On top of being charged the $75, my luggage was damaged.  The zipper pulls were completely ripped off and we had to pry open the bag just to get in it.  So, $15 charge to fly from RDU + $75 charge to fly from FPO + now I need a NEW suitcase = NEVER FLYING VISION AIRLINES AGAIN!"
in0h-sCCaEBxDHe9EJelnQ,"DO NOT TRUST THIS COMPANY WITH YOUR BELONGINGS!! WORST SERVICE EVER!!!  I second the complaint of the first reviewer!! Negative stars would be appropriate!! I recently moved (twice!!) with Jay's Moving and the customer service and level of professionalism by both the office staff and the movers was horrid. The movers were negligent with my belongings, caused a significant amount of unnecessary and preventable damage and even though I had full replacement insurance, the office is not taking any responsibility for it. (To clarify how I could possibly have given my business twice to such a horrible organization, they moved me into storage while I was waiting for my property to be ready and then back out again when I moved in. Most of the damages occurred on the move into storage so it wasn't until I had my belongs back out that I could see what had been done). Not only did I deal with careless, disrespectful movers who treated my belongings with total disregard, the rep (who was all sunshine while taking my job) was almost immediately rude and condescending when I attempted to discuss my claim being flat-out rejected. A few examples below:  The reason my claim was rejected was because \you were not eligible for replacement insurance\"". I replied that I discussed my moving requirements in length with the rep (several times) and if I wasn't eligible (which was NEVER communicated to me) why I was charged for it? His ridiculous, aggressive response was \""Well, my question to you is why did you pay it?\"" Excuse me?  Rep also said that a claim for 12 items was excessive - this was of course after he feigned no knowledge of my claim and hadn't seen the report earlier in the conversation. I'm not sure how he figures that 12 items out of an entire household is excessive - especially when the movers where throwing my mattress on top of stacked furniture? How can I have items for 10 - 15 - 20 years (and at least 6 moves) but your employees can't have them for 6 hours without destroying them?  I reiterated numerous time through the 'conversation' that I wasn't interested in fighting, that I only wanted to be treated fairly and decently and that I'd like to resolve this issue, he continued to throw ignorant comments at me and that \""the contention is\"" that it is his word against mine. Which actually isn't the case at all!! One of the second set of movers (who moved me out of storage) commented on how poorly my things had been put into the storage unit and that he would be mentioning it to the office when he got back. Of course, no one followed up about that but there are company employees who saw what had been done and agreed it was awful!!!   I have also had a 'conversation' with the district manager (marginally better than the rep, who I heard laughing in the background) and he also claims no liability for the damages. And even though I (and anyone else who doesn't take out the replacement insurance) would/should be entitled to the movers basic automatic coverage (which is 60 cents per pound of the damaged item) I won't get that either. His token gesture is to refund my insurance money but it's small consolation after everything else that has happened.  I could go on but I think it's pretty clear the level of ignorance that I had to deal with. I can't express enough my disappointment and utter shock at how poorly I was treated by this supposedly well respected company. I wasn't asking for anything excessive, I only wanted to have my items treated with care and be compensated fairly for the items damaged and their response was to be ignorant and rude. I will never use this company again and will definitely be following this up with the Better Business Bureau. WORD TO THE WISE, DO NOT TRUST THIS COMPANY WITH YOUR BELONGINGS. Their word and customer service is as poor as their movers."""
d_kHr7DFuLO22llFhW6JiQ,"I have returned to the east valley and I have returned to Jimmy nail spa, I always have fast service now.  The lady who used to work there no longer does. The whole staff is now fast and great at quality work."
YYztMMdcudL4xuSF29yelQ,This is the filthiest Circle K I've ever seen! Especially for the location! Our usual one gets 5 star!
kW4hWcGo1u7_wM1r9bvv0Q,"I purchased a new refrigerator last month and it stopped working after 5 weeks.  I was given this company's contact information by the manufacturer Frigidaire as they are listed as an authorized service agent.    The repair technician showed up on time, looked at the refrigerator-said it needed a new part, called his supplier and stated that they would have the part in 2 weeks-I told him this was unacceptable and he basically just blew me off.  I called the manufacturer and they found the part, called me back and said they would have it to me in 2 days.  I called the people at At'cher service and they refused to set an appointment with me for 2 days from now as they had \in service training\"" that day.  I respectfully requested that they reconsider, the receptionist said let me check-she came back on the line and stated that \""our policy is to not set an appointment until the part has arrived\"".  I said \"" you mean that you are going to make me wait until Friday, and when I call in you will tell me \""we can't come until next week\"" .  She said yes, that was how it was going to be.  This company doesn't know what service is.  If you call them you will regret it!"""
utoTa3Ngv_oSfB5TIMgN_Q,"Ok seriously a <dish>kale salad</dish> being good here was a shock to me! It's always been such a great bar, awesome hangout and amazing stunning beer garden but the <dish>kale salad</dish> was so good I was shocked! I usually just get the staple <dish>fish and chips</dish> which are also awesome!!    Perfect place for a beer in spring or fall out back!! Don't miss their garden.",1
x304fU0MqPjPxTC4iZyXxg,Why what's wrong with you people  im been there numerous times always five star service very friendly people the only thing is when people cope with a business account there was a preference but that's all the bank I've been there a couple times with really picky a transaction always courteous and patient
j0j3Q6jB96F0OsxecyWn6g,"Honestly amazing. David came over and he was incredible. Talented, meticulous, efficient, super on time, and the price was awesome. Very, very worth it and we're going to be having him back for other help. Amazing service. Happy to give a recommendation to the company any day."
tQsJRIDhhGQo45CRzFxw5A,"<restaurant>The Chicken</restaurant> is far better than KFC! The menu is almost identical to KFC. This location just opened and the Grand Opening is on Saturday, November 25, 2017. Very clean restaurant and the staff are friendly. The speed of service is quite good; but the restaurant is still new and not much of traffic.  I had had <dish>Texas Mexicana</dish> as well as a <dish>BBQ sandwich</dish> combos. Both were mind blowing. The <dish>TexMex</dish> is made with a spicy Mayo which is quite good on your taste buds. Not soggy and not pasty - if my writing makes sense. The fillings comprise of proper Tomato slices and Onions with Lettuce in a sufficient quantity. Quite the contrast to the Lettuce attacks by KFC and McDonalds. The fries were nicely done with the curly cut.  The Restaurant was very clean during both visits. Friendly staff greets you the moment you open the door. The wait times were less than 10mins.  In all aspects, better than KFC. And I WAS a KFC fan.",1
l_8oJcHtIitNtwyeW3DmyA,"my experience was certainly different/better than some of the other reviews out here. I visited Visionworks on Monday 10/30 to get a replacement pair of sunglasses (I broke the first pair...my fault). Pat took care of me on the spot, even though she was \off the clock\"". She was very helpful and couldn't have been more pleasant to work with!  I'll definitely return in the future."""
4B4e-0_tk7MzESWgVs7eAg,"Been a patient of Dr. Trobough for years and have nothing but great things to say. I highly recommend him for his professionalism, kindness and beautiful office. His staff are all so kind and helpful. The office is willing to work around scheduling too, they do a late night on Wednesday's I believe so if you are in an industry that is not banker hour friendly they can get you a later appointment."
iR7KBgAHgt1O2acHhfIviw,"I have been waiting for my food for over 10 minutes. Other people here are claiming they have been waiting for over 20 minutes. Not cool. There are a couple of unhappy customers. A lady just asked to get refunded and the food was out literally in 5 seconds. The service is super slow, at least they are friendly. May be they are understaffed? I don't know. The place is almost empty.",1
AkN_K82fKIFRpISWKwvonA,"Really clean and well stocked store, gas is reasonably priced as well.    Friends live near this store, so when there's a need for ice or chips or something like that, this is usually the destination."
rVdadAcPeUXjcIHxoO8cGQ,"<restaurant>Dukem</restaurant> is a staple in my rotation of favorite restaurants to eat at within the GTA.  I was skeptical at first of what Ethiopian cuisine was like but after my first visit to <restaurant>Dukem</restaurant> I was hooked.  My regular order is <dish>Awaze Tibs</dish> with the <dish>Vegetable Combo Platter</dish> along with a <dish>mango juice</dish>.  The service is excellent and the owner really knows how to make you feel welcome in his establishment.  I suggest trying Ethiopian at least once to all of my friends and family, but it has to be at <restaurant>Dukem</restaurant>!",1
nAdyU0_imeXFcHO-oJACiQ,Terry Lystra has done my personal and business tax work with insight and highest of quality for over two decades. CPAeXpress comes with my fullest recommendation!
ge-pu_o0XBsfXiTG7I5PfQ,"Can't add too much more to the other reviews. Yup, it's a \Park-n-Ride\"" parking lot, and it can be crowded depending on the time of the year you're traveling (spring break or major holidays). I usually have someone drop me off here, so I haven't experienced the hassles with long term parking that the other reviewers have noted.   So yeah, parking lot. Can get full. Use with caution."""
8b7nWdirjw4IpyTSxCxSvQ,"Because we have struggled, and now found, such wonderful people to work with for elder care, we now cherish any opportunity to tell those who are going down that strange path of guessing, about A Caring Nanny  Over the past few years our challenge has been the increased needs in taking care of my mother - finding qualified, caring and economical caregivers. Not something we have previous experience with.  We were very aware of A Caring Nanny's reputation for child care but we're unaware they also have experienced elder care women available. Finding this gave us reason to cherish the opportunity to let others know that are looking and struggling with this issue.  Having screened a number of individuals, and used some of them to help with my mother, we continued to look for the competent caring individuals that are truly special in this field. The end result is that A Caring Nanny has been an anazing resource of those people for us. We have used/are using caregivers from them for a few hours to a long weekend...and are delighted with the women that have stepped in to help. Their care, competency and engaging attitudes are a blessing...to my mom and to us. Yes, that's why I cherish the opportunity to let others know of this best kept secret for elder care."
4BBdDw5CUspCRjpwaU4lNA,"Went to <restaurant>Bleu Raisin</restaurant> on Oct 24. Food was GREAT. Service wasn't that good. We got there with a reservation. The restaurant was so crowded we felt we were seated on other guest's laps. The 2 other girls at service were great, but the guy waiter was very rude. At the end of the evening we tipped accordingly. Not cheaply, but accordingly. That waiter screamed at me for doing so. I would never go to that restaurant again. We had great food, but an overall bad experience. That's too bad for all other waiting staff and the chefs. You should fire this guy.",1
-hd9inRkrgajcOsZIpp7Xg,"Great hours! (at least in the summer time) My favorite is their <dish>snow cones</dish>! They're delicious every time! Also their soft serve is great too! I haven't actually tried the hand dipped, but they have lots of flavors of the hand dipped and snow cones! Fairly priced on the snow cones too!! Customer service is okay, it's mostly a bunch of teenagers.. You expect the ritz customer service? lol I hope they stay open through the fall!",1
hyrXfAcSEZZp5bpbRIHTSw,I bought a <dish>arrangement</dish> here on Dec 5th and the bananas and strawberries were a mushy so the store made it up my making another box minus the bananas.. this time the strawberries smelt funny and the apples was mushy all I ate was the pineapples.. I wouldn't recommend this location although the staff is friendly,1
DCunK659cyluh1JX7rtUWA,"Sala has some serious talent! I have natural hair and am very picky about my stylists. I found Sala to be gentle with my hair. She does not blow dry rough, like a lot of other stylists I have been to. She also does a great shampoo. I have had her trim my hair as well and felt she was thorough without cutting too much. The only reason she doesn't get 5 stars is b/c I didn't get that \warm & fuzzy\"" feeling at her salon. She does great hair but doesn't really give a relaxing experience like I have found at other salons offering water or wine, and just an overall relaxing environment."""
Hn5UPOrE3VN7r8k4cBS1ug,"If you're a fan of cool coffee shops you'll find that this place has a lot to offer. I guess they are a franchise but they're so small and unknown that they feel more like a small business that offers that personalized touch you won't find at Starbucks. Its nice inside and has a few comfy couches. This is an excellent place to study because it just gives off such a supportive vibe. They've even got some back rooms that can be reserved for various meetings. Note that if I see you talking loudly in the back rooms while I'm trying to study I just might slap you in the face. You can reserve them for ten dollars, which goes onto your saxby card if you have one, and can be immediately spent on coffee and snack items. It's more of a way of ensuring that room denizens buy coffee from the shop instead of just free loading on the space. Wifi is free for paying customers only, and I don't have a problem with that.  I've tried their <dish>french roast</dish> as well as their bold. Both are excellent, full bodied coffees, and at 2 dollars for a medium you can't go wrong.  Ive yet to  try any of their iced drinks but you had best believe that I'll be having some in the very near future. This place has character and is just the right amount of mellow to make you feel comfortable.",1
WKz2Jmmt1B_VbHlAbfQNzQ,"We decided to try a few take-out rolls before eating a meal at <restaurant>Fresh Wasabi</restaurant>.  The person who took my order by phone was very accomodating and helpful, the rolls were ready at the time I requested and the staff was nice in person as well.  The restaurant seemed very clean, too. We took the 5 different rolls to a friends house as appetizers and we all agreed that they were very good.  We would all definitely go back and eat at the restaurant!",1
V3U21fM0in_0qpKUMYPNOw,I'm not good with words but the <dish>#11 special combo sandwich</dish> and <dish>spring rolls</dish> were DELICIOUS and I will definitely be back.,1
momwgw47Pkkbz9ciHQLpsw,"I don't usually get screen printed shirts. But after seeing them on yelp I had to check them out. It's actually really cool, you design online, then you come in to pick it up. Can virtually make anything you want-- ummmmm yeaaaa! Amazing."
TVDqOxTVEsV45_HMZCtVmA,Absolutely love it here! Kim is the coolest bartender I've ever met! Such a great place!
4BBdDw5CUspCRjpwaU4lNA,"I came here with my family and I have to say it was the most delicious French food I have had in my four years in this city, including at l'Express. The waitress was adorable and assisted us Anglos with our orders, and helped us satisfy even my little sister's picky appetite. The <dish>foie gras</dish> was to die for and the <dish>venison with a type of chocolate sauce</dish>, which she said had been cooking for three days, was also delectable. The atmosphere is cute and bistro-like, and it was a pleasant place to eat. We will definitely be back.",1
A5qHFRJOZZuEHi4yXTR2Kw,"I'm really not sure what is with all the bad ratings. <restaurant>OJs</restaurant> has a great atmosphere, the service is always good when I come here, and the food is always the same quality as any other time. I really enjoy the <dish>Appies</dish>, and the <dish>steak sandwich</dish> is always good. I am never disappointed here and it's always a good night with friends and good food :)",1
4BBdDw5CUspCRjpwaU4lNA,"Menu 6 dégustations, très bon, très fin, serveur très courtois, une belle expérience. 6 course dinner, really nice, the waiter was really nice and helpfull, great experience!",1
Perap0eAyCbUx4r4rQTSnA,"This is not the greatest pizza joint in Oakland, but you cannot beat it for the price. $5.50 for a customized 12' <dish>pizza</dish> is unbeatable, and the quality is almost as good as Lotsa Stone Fired Pizza, but at a tremendously lower price point. The staff are incredibly friendly, and the it is a chill environment - great for socializing.    What is also nice about this place is that, unlike other \build your own\"" pizza places, they do not limit you to a particular number of sauces or toppings - you can really experiment with the options and what the base price covers.   I did not try their subs or salads but they are also reasonably priced. I will update this review if I do try them.   The only drawback of this location is accessibility - it is underground, down a flight of stairs.""",1
cgU6h7AB7k_mSiMSiM8Slg,"I hate long-winded reviews, but I'll write one anyway. Here's the quick executive summary:  ------- Dan and his team were outstanding! They are punctual and true craftsmen. They were conscientious. Overall, we are thrilled with the work and our decision to do the whole home. I heartily recommend them!! You can read all the details now:  -------  I obtained two quotes for what ended up being a complete reface for all our cabinets. I found both companies more than competent, and would have felt quite comfortable using either, but what really sold me on Better Than New Kitchens was the owner, Dan Oldejans.  After a preliminary conversation and estimate on the phone (I loved that you can give him your own measurements via email and he provides an estimate before he even comes to your home). When I received his estimate, I informed him that we weren't even sure that we wanted to go through with it because I was way, way, way off on my own personal estimate, also known as wishful thinking.  Dan still came to our home and spent over two hours with me going through the process and showing me samples and available options. He was thoroughly honest when I questioned whether we were getting a little outside the pricing parameters for a house of our size and price (we were) and I appreciated his candor.  I always take that sort of response as an indicator of the type of individual I am dealing with and that initial, very positive impression held through our entire project. AND, there was absolutely no pressure to up sell.  Dan was also quite responsive when we asked him to price out various portions of the project as we tried to fit the reface into the budget. He worked hard to reduce the overall estimate once he was able to measure everything himself. Though it was often just a few dollars here and a few dollars there, I appreciated the effort.  We eventually decided to go all-out and have the whole home refaced, and even added a new cabinet. Dan continued to work hard to make things work, even having the patience to charge three different credit cards in order to allow us to get together the total amount for the down payment. Honestly, I was just a little paranoid about writing a check with no recourse if something bad happened. Using the credit cards gave us an option outside the Registrar of Contractors should that occur. Turns out that fear was a totally unfounded. Since then, we have never looked back!  A totally awesome transition from our blonde, rather plain tract home cabinets to a very rich, nearly custom look! Craftsmanship was outstanding. Seams where the crown molding butts to the wall are imperceptible. The brads on the 1/4\ veneer are also nearly impossible to see. Overall, we are totally pleased with the workmanship and results.  Though the cost was a lot more than we had initially budgeted, we are thrilled that we decided to go forward with it. I am certain it will add a substantial amount to the resale value of our home when that day comes to retire in a smaller place. The transition was actually so breathtaking that it has us reconsidering the move.  The work was completed on-budget and even a day early. Dan is a hands-on owner, and he and his team were always on-time to start and they finished at a reasonable time each day.  There were a couple minor snafus, and they were addressed properly and quickly. When the crew arrived the first day, someone who shall remain nameless (Dan) backed in the trailer a little too far and chipped a little stucco off the top of the garage frame. I might never have noticed, but Dan brought it to my attention, and addressed it immediately by taking a paint sample and getting a little touch up. It was repaired and imperceptible within an hour!  A second snafu involved the hardware. We used different pulls for the kitchen and the rest of the home. They missed that and drilled for the same hardware. Dan advised me of the problem, and being the reasonable people we are, we agreed that Dan would replace the hardware with something we still liked. He offered to go to a specialty hardware store to try to get a match with our original choice in order to make us happy. In the end, both sides were lucky that we found an acceptable replacement at the local Home Depot. I'm guessing that's a lesson learned and won't happen again.  In the end, we were exceptionally pleased with the work, and should we actually move in the future, we will use Better Than New Kitchens - no second estimate required."""
D0_3XMsE6ipom_sXxKrQ4w,"I asked for a glass of water and after 5min, I got a glass with lipstick on it!!!!  they didn't bother themself to wash it before!!! And <dish>soup</dish> was awful. Absolutely,  waste of time and money. In my 30min eating time, I saw 3 customers(already called and ordered their  food) came and left with anger!",1
ZRizt5oR5Nu_wAg42zswdA,"Great Service!@  A lot of Apple products.  iMacs, Macbook iPhones and iPads"
fQiz-dajAvhYfowQi8RXAw,"We have tried many other methods of carpet cleaning with multiple companies in the years we have had an office and warehouse in Concord, NC and were always disappointed in the results. Once we gave Prestige ChemDry a try we were totally satisfied. The carpets are barely wet, there is no smell at all and most importantly they look awesome once they are done and even better the next day. The service is second to none and it is family owned and operated business. We highly recommend Prestige ChemDry ! - Coretek Enterprises"
8VZBj2F3d9PKHlZVhTht3Q,"Fantastic understanding of hair texture, style, coloring and what shapes a face.  Love my visits to beaucoup!"
9YXlC5iEl9RvgYxO4SDKhQ,"They served us rotten soup ( their <dish>moroccon soup</dish> on menu) with rotten celery and potatoes which was sour as if it was a month old. The servers said the soup was from a frozen bag that they defrost and the owner thinks that the chef may have mixed old soup with new.  In either way never going back there. When heard my complaint, they were more concerned about the reviews although they offered a coupon for future vs returning my money which is inappropriate. This ruined my lunch with my daughter today :(",1
Z2QohwGZOSqutdlU2xDWJw,"They served us their specialty drink - <dish>apple cider with bourbon</dish>. It was a bit too sweet for me, so I didn't really finish it, but for those who have sweet tooth. Make sure you try this drink!",1
YlYAk0ftdug0LY_Qfo8ifQ,"I had an awesome experience at Desert Inn Smiles. I hadn't been to the dentist for a decade because of the traumatizing experience I had with my previous dentist, so I was nervous. Dr. Audrey Ngheim put my worries at ease and made sure she was very thorough with explaining to me what was going on before she did any work on me, not to mention she also had a gentle touch! The office was very welcoming and I met Dr. RJ Guideng as well who also made me feel at home. I left the office very satisfied with the service. I highly recommend Desert Inn Smiles! Keep up the amazing work!"
zIiWiwV2ImNV0yNRUte7iQ,Nicole did such an amazing job with my kids hair for back to school cuts. She helped my youngest get her natural curl back by shortening it and doing some fun layers. My son looks so handsome with a cleaned up look but not too short on top to keep it laying down nicely. I can't wait to see how my oldest hair turns out after her apt today! Nicole has such a fun personality! She is always so positive and kind. She takes pride in her job wanting to make sure you leave happy and that your hair looks amazing!
2nGab5EU6uEmhlI_ovplOw,"For the Dix30 stretch, I have to rate this restaurant worth the buck. It is isn't bundled into the typical mall restaurant experience although the location (across Adonis/and five guys can give that impression). It's especially popular because it's a BYOB place. There is plenty of parking and reservations aren't needed.  The restaurant decor is very chic -with two floors and a waiting area.   The menu was pretty simple with good choices. I didn't get my menu in English, which makes it harder to understand the true Italian ingredients. We had a 1/2 portion of <dish>salmon tartare</dish> (4/5) that contained very unique ingredients like mango spiced with a hint of Wasabi, avocado. Ideally it would've been nice to have more biscuits/bruchetta that came with the dish.   The main courses were huge in portion good enough for 2 people each- the pasta game was strong! <dish>Tagliatelle Ai Quatro Funghi E Formaggio Di Capra</dish>-4/5 (Shiitake, oyster, portobello and button mushrooms, olive oil, thinly sliced garlic, semi dried cherry tomatoes, tagliache olives, thyme, lemon zest and goat cheese) was lightly bathed in lovely flavours; the <dish>gnocci</dish> was very well done but a tad heavy-3/5.  For dessert, we were offered an array of platters but the <dish>banana chocolate creme brulée</dish> (4/5) was so good!   Service was fast but the waiters seemed a big overwhelmed with the amount of clients. My waiter kept on forgetting my sparkling water, then remembered on the 3rd attempt.  Definitely a good place for family <occasion>dinners</occasion> or dates!",1
